id,host_id,actual_label,prob_illegal,latitude,longitude
43831018,7478124,0,0.9185537118398074,40.675694,-73.976036
24473230,184853043,0,0.9183802321630365,40.64577618571037,-73.97077652540874
1015496561428131132,544486612,0,0.917870569175944,40.69046937530732,-73.93836789588222
999627702195973740,540531448,0,0.9177451502385895,40.65966936791674,-73.99387960494735
742550372170721908,391877894,0,0.9172444591616943,40.67377,-73.94077
51387723,6323006,0,0.9172235142579512,40.63790130615234,-73.93888092041016
1361604419465241908,663788460,0,0.91722323713576,40.665825144069935,-73.94930002085233
23631288,173406651,0,0.9171773245359911,40.72029,-73.98354
48587320,219517861,0,0.9171498633838123,40.76184,-73.97425
53050999,182710998,0,0.9168600921739578,40.67560364683892,-73.94023268031982
1155719449518235785,577318264,0,0.9168380999164757,40.674166053264486,-73.93899710135642
12052143,36306552,0,0.9166844973255095,40.77764,-73.97771
20193830,1294005,0,0.9164788854489406,40.6878508133699,-73.96407027937877
1221117399927746294,595055257,0,0.9163727482243229,40.687620575515126,-73.94008894847991
50154380,112814443,0,0.9160078740465863,40.68364,-73.94448
1124515503871939606,568284690,0,0.9150951565030182,40.72891332578346,-73.95891854372707
1227524153620436301,593379709,0,0.9150062555533064,40.656681,-73.908147
43667745,57186170,0,0.9149510015212118,40.68295,-73.94423
982522383091784018,381698920,0,0.9149146005730548,40.75420775942887,-73.99695994397656
4576206,22017065,0,0.9147559173123649,40.68102,-73.97028
28834703,217432173,0,0.9144178607026607,40.68168507421499,-73.94341945556042
970318365895422240,172649624,0,0.9142350829366584,40.72979,-73.95895
39717041,305256600,0,0.9141316664763163,40.67681,-73.97635
52804286,339584418,0,0.9139203576427901,40.68867,-73.92019
